CustomerID;TotalQuantity;TotalRevenue;OrderCount;CategoryCount;AvgCheck;RecencyDays
22275;3;615.47;1;3;615.47;51
21190;3;42.28;1;1;42.28;51
20391;3;23.97;1;2;23.97;51
26348;3;89.97;1;2;89.97;51
24516;3;38.88;1;1;38.88;51
19409;3;1183.47;1;2;1183.47;51
23618;4;2481.82;1;3;2481.82;51
23225;4;1184.46;1;2;1184.46;51
20839;4;2511.26;2;2;1255.63;51
18701;4;5357.74;2;2;2678.87;51
14053;4;86.26;2;2;43.13;51
11250;4;5739.96;4;3;1434.99;51
11457;5;5734.95;3;3;1911.65;51
11307;5;5964.22;2;3;2982.11;51
11233;5;150.95;2;2;75.48;51
16713;5;6090.59;2;2;3045.3;51
13060;6;2808.0025;2;3;1404;51
11412;6;5741.93;4;3;1435.48;51
11243;8;6575.29;4;3;1643.82;51
24561;1;3.99;1;1;3.99;52
12374;1;34.99;1;1;34.99;52
26420;1;2443.35;1;1;2443.35;52
17630;1;4.99;1;1;4.99;52
11527;1;2.29;2;1;1.14;52
24890;2;39.98;1;1;39.98;52
23750;2;1155.48;1;2;1155.48;52
22365;2;32.28;1;1;32.28;52
19695;2;94.48;1;1;94.48;52
25626;2;548.98;1;2;548.98;52
22288;2;561.48;1;2;561.48;52
26141;2;78.98;1;1;78.98;52
15198;2;7.28;1;1;7.28;52
25612;2;574.98;1;2;574.98;52
24393;2;36.59;1;1;36.59;52
19080;2;29.98;1;1;29.98;52
28301;2;161.29;1;1;161.29;52
16666;2;123.98;2;2;61.99;52
17628;2;7.28;2;2;3.64;52
18307;2;6021.62;2;1;3010.81;52
20157;2;4118.26;2;1;2059.13;52
16584;2;39.98;2;2;19.99;52
16085;2;14.98;3;1;4.99;52
14426;2;5962.34;3;2;1987.45;52
16133;3;38.88;3;2;12.96;52
12035;3;64.97;3;2;21.66;52
19954;3;60.47;2;1;30.24;52
17251;3;69.97;2;2;34.98;52
19534;3;1179.47;1;2;1179.47;52
14866;3;31.27;1;1;31.27;52
23629;4;2466.32;1;3;2466.32;52
13458;4;44.91;1;1;44.91;52
11683;5;5897.23;2;3;2948.62;52
20159;5;4167.23;2;2;2083.62;52
11666;5;5948.24;2;2;2974.12;52
24523;6;2492.02;1;3;2492.02;52
12061;6;112.25;4;1;28.06;52
28333;1;53.99;1;1;53.99;53
22301;1;539.99;1;1;539.99;53
20343;1;69.99;1;1;69.99;53
18569;1;4.99;1;1;4.99;53
29040;2;39.98;1;1;39.98;53
14512;2;39.98;1;1;39.98;53
23679;2;39.98;1;1;39.98;53
28971;2;27.28;1;1;27.28;53
21581;2;24.27;1;1;24.27;53
17540;2;13.98;1;2;13.98;53
20981;2;68.49;1;2;68.49;53
29130;2;7.28;1;1;7.28;53
22289;2;561.48;1;2;561.48;53
14145;2;24.27;1;1;24.27;53
27441;2;78.98;1;1;78.98;53
23784;2;34.98;1;1;34.98;53
11284;2;10.24;2;1;5.12;53
13285;2;12.94;3;2;4.31;53
13944;3;36.27;4;1;9.07;53
26272;3;60.47;1;1;60.47;53
17771;3;69.97;1;1;69.97;53
25849;3;35.23;1;1;35.23;53
26414;3;58.47;1;2;58.47;53
16539;3;83.97;1;2;83.97;53
20944;3;226.49;1;2;226.49;53
23824;3;69.97;1;1;69.97;53
20138;4;119.96;1;2;119.96;53
19443;4;1863.5682;2;3;931.78;53
11480;4;4381.3896;3;2;1460.46;53
14604;4;58.97;3;2;19.66;53
19087;5;47.2;2;1;23.6;53
19771;5;4167.23;2;2;2083.62;53
12050;6;6023.73;2;3;3011.86;53
23695;6;150.93;1;2;150.93;53
22980;1;29.99;1;1;29.99;54
11438;1;34.99;1;1;34.99;54
28409;1;28.99;1;1;28.99;54
21391;1;29.99;1;1;29.99;54
28604;1;7.95;1;1;7.95;54
21868;1;4.99;1;1;4.99;54
12091;1;8.99;2;2;4.5;54
12327;1;8.99;2;2;4.5;54
14317;1;49.99;2;2;25;54
24669;2;2419.06;1;2;2419.06;54
15443;2;7.28;1;1;7.28;54
21412;2;59.98;1;1;59.98;54
18095;2;58.98;1;2;58.98;54
26032;2;7.28;1;1;7.28;54
21602;2;548.98;1;2;548.98;54
22848;2;39.99;1;1;39.99;54
25335;2;59.98;1;1;59.98;54
17096;2;4144.34;2;1;2072.17;54
12202;3;49.97;4;1;12.49;54
11494;3;5729.97;3;2;1909.99;54
13158;3;64.97;3;2;21.66;54
19584;3;88.97;2;1;44.48;54
11260;3;42.28;2;1;21.14;54
14951;3;4153.25;2;2;2076.62;54
17284;3;31.27;2;2;15.64;54
17107;3;4179.33;2;2;2089.66;54
20152;3;4142.75;2;2;2071.38;54
11678;3;5900.55;2;2;2950.28;54
14208;3;58.47;2;2;29.24;54
18302;3;6029.57;2;2;3014.78;54
11350;3;38.47;1;2;38.47;54
26807;3;68.97;1;1;68.97;54
29428;4;47.96;1;1;47.96;54
22839;4;39.25;1;1;39.25;54
21021;4;628.97;1;3;628.97;54
28535;4;2433.04;1;2;2433.04;54
11324;4;5945.23;2;3;2972.62;54
17715;4;2831.5325;2;3;1415.77;54
14051;5;3286.9182;3;3;1095.64;54
11146;5;53.95;3;2;17.98;54
18249;5;6044.59;2;3;3022.3;54
11216;5;5948.24;2;2;2974.12;54
18484;5;6093.2;2;2;3046.6;54
18288;5;6093.2;2;2;3046.6;54
13882;5;3282.81;2;2;1641.4;54
11189;6;5944.22;2;3;2972.11;54
25839;6;107.94;1;2;107.94;54
28456;1;69.99;1;1;69.99;55
28719;1;2384.07;1;1;2384.07;55
21507;1;24.99;1;1;24.99;55
19733;1;69.99;1;1;69.99;55
18102;1;4.99;1;1;4.99;55
12931;1;8.99;2;2;4.5;55
17291;1;53.99;2;2;27;55
23235;2;39.98;1;1;39.98;55
17447;2;13.98;1;2;13.98;55
27978;2;29.48;1;2;29.48;55
12965;2;56.97;1;1;56.97;55
26598;2;33.98;1;1;33.98;55
13360;2;56.97;1;1;56.97;55
21887;2;39.99;1;1;39.99;55
13372;2;76.97;1;1;76.97;55
26505;2;59.98;1;1;59.98;55
28392;2;23.78;1;1;23.78;55
23635;2;2452.34;1;2;2452.34;55
29425;2;23.78;1;1;23.78;55
23452;2;32.28;1;1;32.28;55
15140;2;27.28;2;1;13.64;55
18275;2;6021.62;2;1;3010.81;55
17701;2;29.48;2;2;14.74;55
13758;3;42.28;4;1;10.57;55
11483;3;4426.3996;3;2;1475.47;55
13998;3;97.97;2;2;48.98;55
11885;3;5900.55;2;2;2950.28;55
18482;3;6030.61;2;2;3015.3;55
24497;3;71.58;1;1;71.58;55
29014;3;63.97;1;1;63.97;55
13508;3;128.97;1;1;128.97;55
21609;3;553.97;1;2;553.97;55
16886;3;1729.97;1;2;1729.97;55
24529;3;2398.05;1;2;2398.05;55
25752;3;756.33;1;2;756.33;55
24550;3;37.27;1;1;37.27;55
26573;3;68.97;1;1;68.97;55
23277;3;22.93;1;1;22.93;55
26788;3;36.27;1;1;36.27;55
25697;3;68.97;1;1;68.97;55
26233;3;48.97;1;2;48.97;55
22163;3;37.27;1;1;37.27;55
23050;3;69.97;1;1;69.97;55
22154;3;36.96;1;1;36.96;55
26861;3;36.27;1;1;36.27;55
24522;3;2482.56;1;3;2482.56;55
22544;3;127.28;1;1;127.28;55
16018;3;89.97;1;2;89.97;55
24820;3;38.88;1;1;38.88;55
21041;4;589.96;1;3;589.96;55
20696;4;73.96;1;2;73.96;55
24528;4;2420.34;1;2;2420.34;55
15558;4;1362.96;2;2;681.48;55
17629;4;4173.32;2;2;2086.66;55
22038;5;84.95;1;1;84.95;55
21059;5;616.95;1;3;616.95;55
14704;5;95.94;1;2;95.94;55
11055;5;5769.96;3;2;1923.32;55
11947;5;4004.95;3;2;1334.98;55
11410;5;4464.0682;2;3;2232.03;55
19493;5;3515.3675;2;2;1757.68;55
11529;6;5944.21;2;3;2972.1;55
13732;1;4.99;3;2;1.66;56
27400;1;69.99;1;1;69.99;56
19727;1;69.99;1;1;69.99;56
28533;1;4.99;1;1;4.99;56
23070;1;4.99;1;1;4.99;56
11978;1;34.99;2;1;17.5;56
18677;1;29.99;2;2;15;56
15257;2;39.98;1;1;39.98;56
15430;2;39.98;1;1;39.98;56
14761;2;39.98;1;1;39.98;56
21339;2;39.98;1;1;39.98;56
16814;2;39.98;1;1;39.98;56
15821;2;30.97;1;2;30.97;56
15278;2;56.97;1;1;56.97;56
24746;2;13.98;1;2;13.98;56
19168;2;119.98;1;1;119.98;56
26278;2;29.98;1;1;29.98;56
16209;2;30.97;1;2;30.97;56
18110;2;12.94;1;1;12.94;56
28730;2;23.78;1;1;23.78;56
17506;2;12.94;1;1;12.94;56
17993;2;78.98;1;2;78.98;56
24989;2;36.59;1;1;36.59;56
24609;2;2120.9275;2;1;1060.46;56
18254;2;6021.62;2;1;3010.81;56
13521;2;4514.7696;2;1;2257.38;56
15172;3;36.27;4;1;9.07;56
17647;3;1792.7775;3;3;597.59;56
11381;3;5741.96;3;2;1913.99;56
16617;3;69.97;2;2;34.98;56
11119;3;35.23;2;2;17.62;56
12502;3;60.47;2;2;30.24;56
13790;3;4397.75;2;2;2198.88;56
23249;3;49.97;1;1;49.97;56
27323;3;83.97;1;2;83.97;56
23785;3;37.27;1;1;37.27;56
18962;3;567.27;1;2;567.27;56
11526;3;2376.96;1;2;2376.96;56
23729;3;71.58;1;1;71.58;56
26017;4;89.46;1;2;89.46;56
21603;4;567.76;1;2;567.76;56
18251;4;6035.6;2;2;3017.8;56
12058;4;5936.2;2;2;2968.1;56
24613;4;2148.2075;2;2;1074.1;56
11422;4;5734.97;4;3;1433.74;56
17514;5;4142.23;2;3;2071.12;56
16703;5;6090.59;2;2;3045.3;56
29388;5;2639.1796;2;2;1319.59;56
19499;5;3492.7575;2;2;1746.38;56
18308;5;6037.89;2;2;3018.94;56
18700;5;5328.23;2;2;2664.12;56
11056;6;5788.44;3;3;1929.48;56
11380;6;5837.91;2;2;2918.96;56
11996;6;4666.76;3;2;1555.59;56
27331;1;3.99;1;1;3.99;57
18775;1;69.99;1;1;69.99;57
19346;1;21.49;1;1;21.49;57
26489;1;24.99;1;1;24.99;57
22028;1;69.99;1;1;69.99;57
27800;1;1120.49;1;1;1120.49;57
15592;1;24.99;2;1;12.5;57
12176;1;120;2;1;60;57
27968;2;39.98;1;1;39.98;57
25923;2;6.28;1;1;6.28;57
18664;2;13.98;1;2;13.98;57
26195;2;27.28;1;1;27.28;57
27040;2;7.28;1;1;7.28;57
16953;2;13.98;1;2;13.98;57
13510;2;94.48;1;1;94.48;57
26989;2;25.48;1;1;25.48;57
28720;2;2419.06;1;2;2419.06;57
15820;2;71.97;1;2;71.97;57
22693;2;1754.98;1;2;1754.98;57
16511;2;39.98;2;1;19.99;57
11700;2;62.98;2;2;31.49;57
12089;2;2316.97;2;3;1158.48;57
11868;3;61.97;5;2;12.39;57
11416;3;4379.0782;3;2;1459.69;57
11547;3;4401.3996;3;2;1467.13;57
12708;3;74.98;2;1;37.49;57
18272;3;6056.61;2;2;3028.3;57
22950;3;3917.5425;2;2;1958.77;57
22276;3;599.47;1;3;599.47;57
21120;3;48.97;1;2;48.97;57
13663;3;15.23;1;1;15.23;57
23224;3;1183.47;1;2;1183.47;57
22338;3;68.97;1;2;68.97;57
21840;3;31.27;1;1;31.27;57
21883;3;42.28;1;1;42.28;57
24093;4;2466.32;1;3;2466.32;57
26852;4;114.46;1;2;114.46;57
12742;5;4466.3896;3;2;1488.8;57
11394;5;5742.91;3;2;1914.3;57
11302;5;5938.19;2;2;2969.1;57
11496;6;5798.94;3;3;1932.98;57
20453;1;21.49;1;1;21.49;58
27624;1;28.99;1;1;28.99;58
27415;1;69.99;1;1;69.99;58
20681;1;9.99;1;1;9.99;58
20237;1;21.49;1;1;21.49;58
18935;1;69.99;1;1;69.99;58
17685;1;4.99;1;1;4.99;58
12197;1;7.95;2;1;3.98;58
12247;1;49.99;2;2;25;58
21366;2;39.98;1;1;39.98;58
12724;2;14.98;1;1;14.98;58
13872;2;180.98;1;1;180.98;58
15861;2;7.28;1;1;7.28;58
23690;2;38.98;1;2;38.98;58
24486;2;36.59;1;1;36.59;58
20050;2;58.98;1;1;58.98;58
24660;2;2419.06;1;2;2419.06;58
18889;2;78.98;1;1;78.98;58
19713;2;78.98;1;1;78.98;58
15681;2;33.98;2;1;16.99;58
15157;2;123.98;3;2;41.33;58
14446;2;14.98;3;2;4.99;58
13860;2;14.98;4;1;3.74;58
14561;3;49.97;3;1;16.66;58
13635;3;32.27;3;2;10.76;58
21618;3;2611.0682;2;2;1305.53;58
23311;3;3337.0425;2;2;1668.52;58
25439;3;71.58;1;1;71.58;58
24652;3;91.58;1;1;91.58;58
23831;3;69.97;1;1;69.97;58
28908;3;33.43;1;1;33.43;58
25045;3;38.88;1;1;38.88;58
27184;3;89.97;1;2;89.97;58
28226;3;60.47;1;1;60.47;58
15617;4;59.91;1;1;59.91;58
11522;4;5888.24;2;2;2944.12;58
12533;4;72.96;2;2;36.48;58
11327;5;5915.54;2;2;2957.77;58
14091;1;53.99;5;2;10.8;59
20142;1;3.99;1;1;3.99;59
25749;1;742.35;1;1;742.35;59
26199;1;24.99;1;1;24.99;59
23466;1;29.99;1;1;29.99;59
24494;1;9.99;1;1;9.99;59
20130;1;4.99;1;1;4.99;59
29287;1;4.99;1;1;4.99;59
25801;1;4.99;1;1;4.99;59
19088;1;2.29;2;1;1.14;59
27981;2;39.98;1;1;39.98;59
26132;2;39.98;1;1;39.98;59
21861;2;39.98;1;1;39.98;59
13818;2;39.99;1;1;39.99;59
15476;2;7.28;1;1;7.28;59
25337;2;29.98;1;1;29.98;59
20492;2;71.97;1;2;71.97;59
18960;2;618.98;1;2;618.98;59
25146;2;1223.84;1;2;1223.84;59
16384;2;7.28;1;1;7.28;59
19781;2;7.28;2;2;3.64;59
16848;2;94.48;2;2;47.24;59
15413;2;123.98;3;2;41.33;59
11488;3;5697.27;3;3;1899.09;59
11344;3;5697.27;3;3;1899.09;59
17976;3;3446.4025;3;3;1148.8;59
12060;3;2418.48;2;3;1209.24;59
11207;3;74.98;2;1;37.49;59
20158;3;4153.25;2;2;2076.62;59
16406;3;3110.0525;2;2;1555.03;59
23559;3;64.47;1;2;64.47;59
17276;3;67.97;1;2;67.97;59
19532;3;1205.47;1;3;1205.47;59
13234;3;36.96;1;1;36.96;59
21762;4;78.96;1;2;78.96;59
23411;4;3577.82;2;2;1788.91;59
18699;4;5308.24;2;2;2654.12;59
12806;4;4416.0582;3;3;1472.02;59
18293;5;74.24;2;1;37.12;59
16427;5;2975.0225;2;3;1487.51;59
11325;7;6044.2;2;3;3022.1;59
11763;1;24.49;3;2;8.16;60
11641;1;21.49;5;2;4.3;60
21176;1;35;1;1;35;60
27502;1;69.99;1;1;69.99;60
28274;1;4.99;1;1;4.99;60
18191;1;8.99;2;2;4.5;60
13171;1;120;2;2;60;60
15136;1;34.99;2;1;17.5;60
13574;2;39.98;1;1;39.98;60
18174;2;7.28;1;1;7.28;60
22282;2;574.98;1;2;574.98;60
18987;2;119.98;1;1;119.98;60
20204;2;2475.95;1;2;2475.95;60
27066;2;33.98;1;1;33.98;60
19403;2;1155.48;1;2;1155.48;60
25799;2;13.98;1;2;13.98;60
27942;2;29.48;1;2;29.48;60
14245;2;56.97;1;1;56.97;60
14052;2;27.28;2;2;13.64;60
18470;2;6021.62;2;1;3010.81;60
17074;2;58.98;2;2;29.49;60
13491;2;14.98;3;2;4.99;60
18329;2;23.78;3;2;7.93;60
13260;3;4329.61;4;3;1082.4;60
14150;3;4355.61;3;2;1451.87;60
19969;3;67.97;2;2;33.98;60
13883;3;3021.0425;2;2;1510.52;60
15562;3;1347.97;2;2;673.98;60
16664;3;4377.75;2;2;2188.88;60
17882;3;32.27;1;1;32.27;60
21918;3;68.97;1;2;68.97;60
16334;3;84.92;1;1;84.92;60
22846;3;74.98;1;1;74.98;60
16227;3;80.96;1;2;80.96;60
21652;4;2646.0582;2;2;1323.03;60
18250;4;6058.21;2;2;3029.1;60
19477;4;3533.7675;2;2;1766.88;60
11830;4;5930.23;2;2;2965.12;60
17305;4;196.97;2;2;98.48;60
11818;5;5954.22;2;3;2977.11;60
12053;5;5973.24;2;2;2986.62;60
16609;5;84.95;2;2;42.48;60
12807;6;4484.8696;3;3;1494.96;60
15507;6;228.96;3;2;76.32;60
11323;6;6074.54;2;2;3037.27;60
12131;6;8441.96;5;3;1688.39;60
13540;7;5979.2;3;3;1993.07;60
13615;1;7.95;3;2;2.65;61
24741;1;32.6;1;1;32.6;61
28607;1;7.95;1;1;7.95;61
12098;1;8.99;2;2;4.5;61
15766;1;34.99;2;1;17.5;61
24094;2;39.98;1;1;39.98;61
18835;2;78.98;1;1;78.98;61
26584;2;33.98;1;1;33.98;61
15319;2;7.28;1;1;7.28;61
20958;2;68.49;1;2;68.49;61
29393;2;23.78;1;1;23.78;61
29307;2;14.98;1;1;14.98;61
20183;2;2451.3;1;2;2451.3;61
18454;2;68.49;1;2;68.49;61
16491;2;751.34;2;3;375.67;61
26749;2;1322.98;2;1;661.49;61
12283;3;3272.9382;3;3;1090.98;61
14291;3;49.97;3;2;16.66;61
14557;3;63.97;2;2;31.98;61
13582;3;68.97;2;2;34.48;61
23670;3;42.93;1;1;42.93;61
25310;3;60.47;1;1;60.47;61
16781;3;64.47;1;2;64.47;61
20537;3;23.97;1;2;23.97;61
22818;3;56.96;1;1;56.96;61
28237;3;33.43;1;1;33.43;61
24839;3;33.43;1;1;33.43;61
16041;3;64.97;1;1;64.97;61
25811;4;86.45;1;2;86.45;61
24063;4;2433.04;1;2;2433.04;61
11296;4;5897.53;2;2;2948.76;61
24611;4;2219.4175;2;3;1109.71;61
17374;4;89.46;3;2;29.82;61
11420;4;4448.3796;7;3;635.48;61
18309;5;6090.59;2;2;3045.3;61
29495;1;762.9024;3;2;254.3;62
30036;1;762.9024;3;2;254.3;62
30062;1;672.294;3;2;224.1;62
29547;1;356.898;3;2;118.97;62
29926;1;356.898;3;2;118.97;62
28788;1;8.99;1;1;8.99;62
23962;1;28.99;1;1;28.99;62
29790;1;200.052;1;1;200.05;62
29860;1;200.052;1;1;200.05;62
23556;1;29.99;1;1;29.99;62
11693;1;2294.99;1;1;2294.99;62
30078;1;1.374;1;1;1.37;62
15138;1;34.99;2;2;17.5;62
29575;1;356.898;2;1;178.45;62
13015;1;35;2;1;17.5;62
15640;1;2.29;2;1;1.14;62
27659;2;75.48;1;2;75.48;62
28311;2;2393.06;1;2;2393.06;62
24994;2;34.89;1;1;34.89;62
24940;2;34.89;1;1;34.89;62
24293;2;34.89;1;1;34.89;62
23941;2;38.98;1;1;38.98;62
19413;2;1145.48;1;2;1145.48;62
16192;2;29.48;2;2;14.74;62
29777;2;1717.8;2;1;858.9;62
29908;2;29.388;3;2;9.8;62
11468;2;5694.98;3;2;1898.33;62
29657;2;316.86;3;2;105.62;62
15571;2;34.89;3;1;11.63;62
14079;2;37.29;4;2;9.32;62
29516;2;567.89775;4;2;141.97;62
29723;2;606.4408;4;2;151.61;62
29936;3;1914.442875;4;2;478.61;62
29845;3;1849.632;6;4;308.27;62
29597;3;2254.7148;4;1;563.68;62
30086;3;748.134;4;2;187.03;62
13199;3;22.93;3;1;7.64;62
16392;3;3431.4025;3;2;1143.8;62
15856;3;37.27;3;2;12.42;62
11746;3;42.28;2;1;21.14;62
16338;3;58.47;2;2;29.24;62
18301;3;6056.61;2;2;3028.3;62
12204;3;22.97;2;2;11.48;62
22895;3;6029.57;2;2;3014.78;62
13571;3;144.47;1;1;144.47;62
14204;3;71.58;1;1;71.58;62
21407;3;42.28;1;1;42.28;62
29079;3;102.48;1;2;102.48;62
20200;3;2479.94;1;2;2479.94;62
15703;3;74.98;1;1;74.98;62
16982;3;89.97;1;2;89.97;62
27688;3;166.28;1;1;166.28;62
19344;3;186.28;1;1;186.28;62
14329;4;91.95;1;1;91.95;62
22330;4;608.96;1;2;608.96;62
22284;4;600.46;1;2;600.46;62
14870;4;85.95;1;2;85.95;62
14567;4;96.07;3;2;32.02;62
29630;4;1433.7518;6;2;238.96;62
30002;4;977.376;4;3;244.34;62
29556;4;868.854;4;3;217.21;62
29991;5;2571.4437;7;3;367.35;62
29713;5;2130.766875;4;2;532.69;62
29800;5;3550.2039;5;2;710.04;62
29567;5;1506.564;4;4;376.64;62
30035;5;1580.0004;4;2;395;62
29640;5;1942.6575;6;2;323.78;62
29952;5;2592.7347;5;2;518.55;62
11409;5;4444.0682;2;2;2222.03;62
30076;464;266315.3726;12;4;22192.95;62
29705;1471;414300.2149;12;4;34525.02;62
29968;157;60215.33638;11;4;5474.12;62
29511;164;141029.5951;11;4;12820.87;62
30030;132;33312.4139;8;4;4164.05;62
29888;552;311984.9969;12;4;25998.75;62
29698;456;209968.0816;12;4;17497.34;62
29716;1185;613019.8112;12;4;51084.98;62
29538;35;18061.42163;4;3;4515.36;62
29539;219;40954.1073;12;4;3412.84;62
29627;1041;192477.4322;8;4;24059.68;62
29865;204;51425.2912;12;4;4285.44;62
29598;180;33306.2605;8;4;4163.28;62
29684;214;62497.7084;8;4;7812.21;62
29816;146;17834.45739;8;4;2229.31;62
30023;145;8695.832608;7;3;1242.26;62
29919;577;265677.3766;8;4;33209.67;62
29615;167;98066.50127;4;4;24516.63;62
29996;1000;197607.4413;8;4;24700.93;62
29780;153;32743.4337;8;4;4092.93;62
29601;793;220549.9338;8;4;27568.74;62
29544;232;43157.04023;8;4;5394.63;62
29907;153;27185.7408;4;4;6796.44;62
29619;132;4992.911475;7;3;713.27;62
29896;392;181223.2369;8;4;22652.9;62
29910;626;174639.3905;8;4;21829.92;62
29880;358;175628.303;12;4;14635.69;62
29947;928;175015.2185;8;4;21876.9;62
29521;319;170599.3021;12;4;14216.61;62
29913;1102;373185.6627;8;4;46648.21;62
29618;585;222053.7921;8;4;27756.72;62
30093;153;24026.60595;4;4;6006.65;62
29519;61;5219.922;4;4;1304.98;62
29725;371;58320.10194;4;4;14580.03;62
30011;243;63848.71129;11;4;5804.43;62
29911;162;30005.91795;4;4;7501.48;62
29868;75;5194.614;4;4;1298.65;62
30022;150;24169.95628;11;4;2197.27;62
29979;81;10284.19358;4;4;2571.05;62
29784;94;63091.3189;8;3;7886.41;62
29727;105;71283.24014;4;2;17820.81;62
29899;66;32904.684;4;4;8226.17;62
29558;63;45769.5797;9;3;5085.51;62
30059;86;38978.10735;4;4;9744.53;62
29764;18;8001.5282;8;2;1000.19;62
29830;51;16778.0559;10;3;1677.81;62
29724;569;312813.838;12;3;26067.82;62
29561;79;42188.46825;4;2;10547.12;62
29564;183;85091.667;4;3;21272.92;62
30085;19;1330.1929;8;4;166.27;62
30042;16;10541.6404;11;2;958.33;62
29593;42;9716.2492;8;4;1214.53;62
29945;110;160464.4456;11;3;14587.68;62
30094;380;229766.3141;8;4;28720.79;62
29819;9;3520.1692;5;3;704.03;62
29985;117;51397.3551;8;3;6424.67;62
29753;8;4019.0783;8;3;502.38;62
29756;22;7516.8508;6;3;1252.81;62
29779;20;8617.54965;4;4;2154.39;62
30060;319;145122.9341;8;4;18140.37;62
29846;167;97816.2188;12;4;8151.35;62
29857;10;2100.8076;5;3;420.16;62
29524;75;52140.0648;4;2;13035.02;62
30091;116;87971.3787;8;2;10996.42;62
30095;195;132946.5539;12;3;11078.88;62
29851;20;6618.5364;5;1;1323.71;62
29719;8;2763.3382;7;4;394.76;62
29588;10;4782.8327;10;3;478.28;62
29590;11;7704.4431;7;3;1100.63;62
30026;144;58997.7006;8;3;7374.71;62
30073;59;29331.50985;4;3;7332.88;62
29691;35;13195.937;7;3;1885.13;62
29977;16;2333.472;4;3;583.37;62
29928;52;21892.13595;4;2;5473.03;62
29717;69;78538.6919;7;3;11219.81;62
29983;168;12477.1345;8;4;1559.64;62
29665;72;3560.754;4;4;890.19;62
29942;90;49258.28073;4;3;12314.57;62
30117;1283;605768.8887;12;4;50480.74;62
29797;232;45868.66649;8;4;5733.58;62
29923;251;94139.27279;4;3;23534.82;62
29731;67;36930.3415;12;4;3077.53;62
29616;1012;452148.0743;8;4;56518.51;62
29569;39;14178.3447;10;4;1417.83;62
29895;647;221367.7665;8;4;27670.97;62
29995;346;101223.4606;4;4;25305.87;62
29789;460;231631.2332;12;4;19302.6;62
29706;84;57103.06837;4;4;14275.77;62
30021;10;756.366;4;4;189.09;62
29828;348;149184.7433;8;4;18648.09;62
29848;9;2751.624;3;1;917.21;62
29798;110;35273.9027;8;4;4409.24;62
30054;7;1323.438;4;2;330.86;62
30005;41;20455.58123;4;2;5113.9;62
29997;1302;373194.7907;8;4;46649.35;62
30014;102;15681.34973;4;4;3920.34;62
29792;436;193216.3172;8;4;24152.04;62
29666;78;15842.61405;4;4;3960.65;62
29918;81;39731.712;4;3;9932.93;62
29522;899;368382.4465;12;4;30698.54;62
30063;57;22147.28528;4;2;5536.82;62
29863;9;3521.495025;4;4;880.37;62
29633;81;19363.20073;7;4;2766.17;62
29542;13;3170.628;4;3;792.66;62
30112;848;393201.8055;8;4;49150.23;62
30107;865;386527.1786;12;4;32210.6;62
30015;128;14267.06914;4;4;3566.77;62
29503;14;8247.9025;7;3;1178.27;62
30103;1417;467515.1598;8;4;58439.39;62
29949;9;4081.1493;8;3;510.14;62
29677;172;24177.421;8;4;3022.18;62
29757;171;56485.1405;12;4;4707.1;62
29608;274;66845.65456;4;4;16711.41;62
29712;1409;377241.8618;8;4;47155.23;62
29955;478;293388.2109;12;3;24449.02;62
29904;649;180335.5724;8;4;22541.95;62
30009;235;81009.89131;8;4;10126.24;62
29986;60;29272.9049;8;3;3659.11;62
29506;14;9885.8499;4;2;2471.46;62
30058;8;10861.1585;8;2;1357.64;62
29540;230;42204.81109;8;4;5275.6;62
30101;146;57263.27063;4;3;14315.82;62
29509;646;292517.3923;12;4;24376.45;62
30024;25;2666.269476;4;3;666.57;62
29924;937;404696.1586;8;4;50587.02;62
29732;428;169588.0599;8;3;21198.51;62
29609;293;68473.28727;4;4;17118.32;62
29517;21;7265.0535;4;4;1816.26;62
29901;565;372261.789;12;4;31021.82;62
29869;171;23789.0681;8;4;2973.63;62
29617;813;466639.6088;12;4;38886.63;62
29817;175;38544.3379;4;4;9636.08;62
29554;72;15005.0345;8;4;1875.63;62
30055;417;180478.8626;8;4;22559.86;62
29571;123;85089.434;12;3;7090.79;62
29940;223;122284.4578;4;3;30571.11;62
30115;34;6587.0094;8;4;823.38;62
29814;14;6557.411025;4;4;1639.35;62
29963;307;166222.1249;12;4;13851.84;62
29935;360;183705.4083;8;4;22963.18;62
29543;303;179187.7751;8;3;22398.47;62
30061;6;5270.5524;4;2;1317.64;62
29523;1170;504284.1506;12;4;42023.68;62
29984;74;4005.036;4;4;1001.26;62
29526;55;14124.17108;4;4;3531.04;62
29835;7;4155.9508;7;3;593.71;62
29643;306;60425.94655;4;4;15106.49;62
29620;91;55882.3548;12;3;4656.86;62
30047;19;6997.5181;7;3;999.65;62
29786;434;79169.43331;8;4;9896.18;62
29586;125;13066.1803;8;4;1633.27;62
29675;100;38909.6476;12;4;3242.47;62
29560;464;236401.8378;8;4;29550.23;62
29626;41;6139.7105;7;3;877.1;62
29818;981;587140.0692;12;4;48928.34;62
19201;1;1120.49;1;1;1120.49;63
21013;2;548.98;1;2;548.98;63
11057;2;5694.98;3;2;1898.33;63
11224;3;5908.25;3;2;1969.42;63
12272;3;2822.7596;3;2;940.92;63
12281;3;2826.4382;3;2;942.15;63
16310;3;3693.19;3;2;1231.06;63
11290;3;5933.25;2;2;2966.62;63
26825;3;1228.83;1;2;1228.83;63
20037;3;2595.95;1;2;2595.95;63
23597;4;2482.23;1;2;2482.23;63
15548;4;1337.96;2;2;668.98;63
19435;4;3457.7675;2;2;1728.88;63
